"Created-At";"From-User";"Text";"Retweet-Count";"Id"
12/21/20 8:26 PM;"Charlie Indonesia??";"Katanya Jakarta PSBB lagi sampai tahun 2021, pak @aniesbaswedan remidi terus mengatasi Covidnya, ckckckck....
'Basmi Kovid Benamkan FPI'
#PSBBJakarta #PSBBTransisi #Covid_19";0;"1341012185414135808"
12/21/20 7:47 PM;"Pandabus | Tour&Travels Indonesia";"Pemprov DKI Jakarta resmi memperpanjang PSBB Transisi hingga 3 Januari 2021. Perpanjangan dilakukan untuk mengantisipasi libur Natal dan Tahun Baru. 
Doa aku cuma semoga orang orang yang keluar pada pake masker dan gak ada lagi yang ngukur suhu di tangan ?
#pandabus #Covid_19 https://t.co/e6lQZNSsun";0;"1341002312802680836"
12/21/20 7:28 PM;"Do Harlend";"@Avilaspirit1 @KPK_RI @aniesbaswedan Yg di audit DP O% ?????? Pormula w. E  dan ? Atau Utang penangana COVID dan modal PSBB ?";0;"1340997630420164608"
12/21/20 7:16 PM;"HB";"RT @KATADATAcoid: Sri Mulyani memproyeksi perekonomian RI 2020 bisa minus hingga 2,2% atau lebih dalam dari perkiraan sebelumnya karena kas…";3;"1340994634357506050"
12/21/20 6:17 PM;"Ferdy MAD®";"RS di Jakarta penuh dgn pasien Covid, Wisma Atlet juga..?

Tp Gubernur @aniesbaswedan hanya memperpanjang PSBB Transisi..?

Ktnya data sains dr @fkmui, padahal jelas terjadi lonjakan kasus di Jakarta bbrp hari terakhir ini?

@drpriono1
@drdickybudiman

https://t.co/mudCuTk88j";0;"1340979726182072325"
12/21/20 6:10 PM;"kabar6";"PSBB Banten Diperpanjang, Siap-Siap Dibubarkan Satgas Covid Acara Libur Nataru https://t.co/z52gLb15kB";0;"1340977904394465281"
12/21/20 6:00 PM;"Joglosemar News";"Antisipasi Lonjakan Kasus Covid-19 Pasca Libur Natal dan Tahun Baru, Epidemiolog Minta Pemerintah Siapkan PSBB se-Jawa https://t.co/7TqWzismoA";0;"1340975503440752640"
12/21/20 5:42 PM;"babang CF";"@susipudjiastuti Klau ga salah wkt 1812,ada 20 suspek yg positif covid saya baca dr berita online.
Bagaimana RS dijakarta bs menampung klau prokes aja ga digubris krn suatu alasan.
Hrs nya disaat PSBB JKT rakyatnya lebih peduli akan dirinya,keluarganya & peduli akan org lain utk ttp patuh PROKES.";0;"1340970943661756417"
12/21/20 5:34 PM;"A Dhen?";"@jeaniceang ko nutup ci, karna covid kah psbb ? ?";0;"1340968943171694593"
12/21/20 5:21 PM;"Kompas.com";"Pembatasan tersebut bisa diperpanjang kembali penerapannya jika masih terjadi penyebaran Covid-19 di wilayah Tangerang Selatan. https://t.co/ao9T9PPpAf";0;"1340965501057396737"
12/21/20 4:25 PM;"Qditnya-Jaehyun•nsd?on Exam?";"@nctzenbase Tattapi LG covid nder Kan psbb";0;"1340951478286995456"
12/21/20 3:49 PM;"Katadata.co.id";"Sri Mulyani memproyeksi perekonomian RI 2020 bisa minus hingga 2,2% atau lebih dalam dari perkiraan sebelumnya karena kasus Covid-19 yang masih tinggi dan pengetatan PSBB.

https://t.co/xNpKxFjCdF";3;"1340942347857764352"
12/21/20 2:56 PM;"Dinda Adinda";"RT @lonelynobodys: @salahsambungya Psbb terus... 
Covid malah rekor terus... 
Terus anggaran 10T kemana...?";1;"1340929020557344772"
12/21/20 2:39 PM;"Nebula";"@salahsambungya Psbb terus... 
Covid malah rekor terus... 
Terus anggaran 10T kemana...?";1;"1340924717486624768"
12/21/20 1:43 PM;"pakarberita.com";"Covid-19 Meningkat PSBB Transisi DKI Jakarta Diperpanjang https://t.co/vzepPcgaDw via @pakarberita";0;"1340910826190868480"
12/21/20 1:26 PM;"IDN Times";"Kasus COVID-19 meningkat karena mobilitas warga ke luar DKI https://t.co/JXl145973C";0;"1340906530409889792"
12/21/20 12:39 PM;"?? cí??? ?k?í ??";"RT @pawartosyogya: Penghargaan diberikan langsung oleh Mendagri Muhammad Tito Karnavian, pada malam puncak IGA, di The Sultan Hotel and Res…";4;"1340894756113510403"
12/21/20 12:24 PM;"Covesiacom";"Belum Ada Tanda Penurunan Kasus Covid-19, Jakarta Perpanjang PSBB Transisi Hingga 3 Januari 2021 https://t.co/GmmDoYOf34";0;"1340890762628771841"
12/21/20 11:57 AM;"Humas Polsek P.S";"Team Patko Polsek Ps Rebo monitoring penerapan PSBB cegah Covid 19 yg dilakukan oleh petugas kpd pengunjung Mall Graha Cijantung https://t.co/Ub7EUnvpc5";0;"1340884138245550081"
12/21/20 11:52 AM;"Trenasia";"nahlo apaan lagi nih Delirium 
#delirium #corona #covid19 #psbb
https://t.co/w34p17KUTp";0;"1340882846806810624"
12/21/20 11:45 AM;"Ferdy MAD®";"Hari Sabtu lalu, Jakarta bahkan mencatat rekor baru dgn jumlah kasus positif Covid-19 TERTINGGI selama masa pandemi Covid-19, yakni penambahan 1.899 kasus positif..

RS di Jakarta makin penuh..
?

Mdh2an bisa PSBB KETAT lg..

@aniesbaswedan 
@BangAriza 
@DKIJakarta 
@dinkesJKT";0;"1340880929342935043"
12/21/20 11:29 AM;"Juru Wabah";"Kebijakan Cuti Bersama - sudah beberapa kali diterapkan -  terbukti mendorong kenaikan pergerakan penduduk antar provinsi yg masif, Kasus Covid ikut bergerak naik dan berlanjut terus. Kalau kita faham tujuan PSBB yaitu batasi mobilitas orang, virus mengikuti mobilitas orang. https://t.co/aR583RFZXR";27;"1340877084273479680"
12/21/20 11:29 AM;"Pikiran Rakyat";"Kasus Virus Corona Covid-19 Kian Melonjak, DKI Jakarta Kembali Perpanjang PSBB Transisi

https://t.co/EDzRlmWYQE

#dkijakarta #perpanjang #psbbtransisi #anies #psbbtransisidki #psbbjakarta #covid19 #corona #pandemi #kasus #meningkat";0;"1340877070327431168"
12/21/20 11:24 AM;"Republika.co.id";"Perpanjangan PSBB transisi antisipasi munculnya kasus Covid-19 akibat libur Nataru https://t.co/YEVsgX8Qdh";0;"1340875723729326085"
12/21/20 11:18 AM;"Kabar Banten";"PSBB Banten Lanjut Sampai 18 Januari 2021, Sekda: Tren Kasus Covid-19 Masih Meningkat https://t.co/czFpnIzU3R";0;"1340874221149323264"
12/21/20 11:13 AM;"IDN Times";"Kasus COVID-19 DKI Jakarta naik dalam sebulan terakhir https://t.co/pP7RBoZG3n";0;"1340873101035282433"
12/21/20 11:00 AM;"Pawartosyogya";"Penghargaan diberikan langsung oleh Mendagri Muhammad Tito Karnavian, pada malam puncak IGA, di The Sultan Hotel and Residence, Jumat (18/12), dengan mengikuti Protokol Kesehatan PSBB Pandemi Covid-19, secara ketat. @jokowi @kemendagri
https://t.co/3Q1laqCmit";4;"1340869840760758272"
12/21/20 10:49 AM;"LINE TODAY";"Perpanjangan tersebut sebagai langkah antisipasi lonjakan kasus Covid-19 di Jakarta saat libur Natal dan Tahun Baru.

https://t.co/X1PnD2Lx2G";0;"1340867055931650048"
12/21/20 10:37 AM;"Rani Della";"' sya bakalan mempertimbangkan formatnya agar Covid - 19 di Jatim bs terkendali , ' ucap Emil ketika ditanya, apakah bakalan diterapkan Pembatasan Sosial Berskala Besar ( PSBB ) ' Gubernur Jawa Timur '";0;"1340864059843833857"
12/21/20 10:37 AM;"Atika Ale";"ketika ditanya, apakah bakalan diterapkan Pembatasan Sosial Berskala Besar ( PSBB ) , Emil mengaku bakalan mempertimbangkan formatnya agar Covid - 19 di Jatim bs terkendali. ' Khofifah Gubernur Jawa Timur '";0;"1340864017494016000"
12/21/20 10:33 AM;"Pikiran Rakyat";"Kasus Covid-19 Kian Melonjak, DKI Jakarta Kembali Perpanjang PSBB Transisi hingga 2021 https://t.co/mVmQP9BVAF";0;"1340862822310285312"
12/21/20 10:32 AM;"Lisa Arumnia";"'Saya akan mempertimbangkan formatnya agar Covid-19 di Jatim bisa terkendali,' ucap Emil Saat ditanya, apakah akan diterapkan Pembatasan Sosial Berskala Besar (PSBB) 'Gubernur Jawa Timur'";0;"1340862667653705729"
12/21/20 10:32 AM;"Arum Sekar";"Saat ditanya, apakah akan diterapkan Pembatasan Sosial Berskala Besar (PSBB), Emil mengaku akan mempertimbangkan formatnya agar Covid-19 di Jatim bisa terkendali. 'Khofifah Gubernur Jawa Timur'";0;"1340862621319237632"
12/21/20 10:25 AM;"_JAK_SHARED_";"PSBB transisi jakarta di perpanjang hingga 3 januari 2021
Gubernur @DKIJakarta @aniesbaswedan mengimbau warga menahan diri untuk tidak liburan ke luar rumah atau ke luar kota pada akhir tahun 2020. Hal ini untuk menekan laju penularan Covid-19 selama libur akhir tahun 2020. https://t.co/TeuMYUhHwD";5;"1340860884256575488"
12/21/20 10:24 AM;"Del'v.";"RT @tempodotco: Perpanjangan PSBB transisi dilakukan karena kasus positif Covid-19 masih tinggi sekaligus langkah antisipasi lonjakan kasus…";1;"1340860754220609537"
12/21/20 10:11 AM;"TEMPO.CO";"Perpanjangan PSBB transisi dilakukan karena kasus positif Covid-19 masih tinggi sekaligus langkah antisipasi lonjakan kasus akibat libur Natal dan tahun baru. #TempoMetro https://t.co/X5xYTTjkVX";1;"1340857271966842881"
12/21/20 10:09 AM;"BANGTRIJE??";"@BeritaJakarta @dinkesJKT mau psbb atau tidak. tetap saja ada lonjakan covid .";0;"1340856958950117378"
12/21/20 10:05 AM;"Arian Arrasyid";"Kendalikan Covid - 19, Wakil Gubernur Emil Pertimbangkan PSBB di Zona Merah ( Khofifah Gubernur Provinsi Jatim )";0;"1340855906603429889"
12/21/20 10:00 AM;"Hilda Aprilia";"Kendalikan Covid-19, Wagub Emil Pertimbangkan PSBB di Zona Merah ( Khofifah Gubernur Provinsi Jatim )";0;"1340854679530442752"
12/21/20 9:36 AM;"Jawa Pos";"Kasus Covid-19 Masih Tinggi, Anies Perpanjang PSBB Transisi 2 Pekan https://t.co/vKmaCsLrQA";0;"1340848573919895553"
12/21/20 9:36 AM;"KelurahanKebonJeruk";"Kegiatan Ronda Covid-19 PSBB di Lingkungan Rw 002 Kelurahan Kebon Jeruk Jakarta Barat.
https://t.co/o6Ied5pWIW

@aniesbaswedan 
@BangAriza 
@BeritaJakarta 
@DKIJakarta 
@kominfotikjb
@KecKebonJeruk 
@LAPOR1708 
@JSCLounge 
@SatpolPP_DKI 
@infojkt 
@jktinformasi https://t.co/hdhpewRhn7";0;"1340848553355177984"
12/21/20 9:35 AM;"MOST RADIO 105.8 FM";"Pemprov DKI Jakarta kembali memperpanjang masa pembatasan sosial berskala besar transisi. Selama 14 hari hingga 3 Januari 2021. Kebijakan memperpanjang masa PSBB transisi tsb didasari pertambahan kasus positif COVID-19 yang belum ada indikasi penurunan.#MostUpdate1058 #PSBB";0;"1340848258948583425"
12/21/20 9:22 AM;"Ahmad Nor Maulana Af";"TOP 3: Inggris Tak Jadi Longgarkan PSBB Akibat Natal dan Temuan Kasus COVID-19 https://t.co/MajwdhJtpS https://t.co/nvDccxsVU7";0;"1340845080278487041"
12/21/20 9:22 AM;"Disiplin Pake Maskernya yah";"RT @kumparan: Anies meminta warga DKI tidak berlibur untuk cegah klaster keluarga. 'Jangan sampai liburan yang senangnya sementara, malah m…";4;"1340845050092113921"
12/21/20 9:18 AM;"Indonesiakininews.com";"Anggaran 10T bwat covid tapi paling tinggi kasus covidnya.... 

DKI Perpanjang PSBB Transisi Hingga 3 Januari 2021

https://t.co/5OBm5FV3ct";7;"1340844123578777601"
12/21/20 9:15 AM;"INDOZONE";"Belum ada tanda-tanda penurunan.
#KAMUHARUSTAU
#PSBBTransisi 
#PSBBJakarta

https://t.co/xcPM2VxpuX";0;"1340843369950416896"
12/21/20 9:02 AM;"fathan";"RT @merdekadotcom: Pemprov DKI Kembali Perpanjang PSBB Transisi Sampai 3 Januari 2021: Kepala Dinas Kesehatan Provinsi DKI Jakarta, Widyast…";1;"1340840023881596930"
12/21/20 9:01 AM;"kumparan";"Anies meminta warga DKI tidak berlibur untuk cegah klaster keluarga. 'Jangan sampai liburan yang senangnya sementara, malah membuat orang yang kita sayangi berisiko terpapar COVID-19.' #kumparanNEWS https://t.co/zudW68rbpg";4;"1340839789256351745"
12/21/20 8:55 AM;"Merdeka.com";"Pemprov DKI Kembali Perpanjang PSBB Transisi Sampai 3 Januari 2021: Kepala Dinas Kesehatan Provinsi DKI Jakarta, Widyastuti, mengatakan kebijakan untuk memperpanjang PSBB transisi ini diambil berdasarkan pertimbangan laju peningkatan kasus Covid-19.… https://t.co/mn48wAZ2Mi";1;"1340838158020198402"
12/21/20 8:10 AM;"Amalia DP";"tapi ternyata, bulan Juli psbb transisi dimulai
orang2 yg sudah 3 bulan #dirumahsaja nampaknya sudah mulai bosan
mall dan tempat hiburan perlahan dibuka
dan BOOM
kasus covid meningkat tajam";0;"1340827056653791232"
12/21/20 8:10 AM;"Amalia DP";"berkat keberhasilan PSBB di Jakarta dan kota2 lain, bulan juni kasus covid di RS gw pun menurun sangat signifikan.
Bahkan RS gw sempat mau menutup poli ISPA(poli khusus pasien bergejala covid)
dan gw pun ditugaskan untuk kembali ke poli, karena pengurangan SDM tim covid";0;"1340827054426624000"
12/21/20 6:53 AM;"Al SN??";"RT @annisalfr: Berhubung hari ini hari terakhir tugas di COVID center (setelah 2,5 bulan dan 3 minggu masuk full tanpa libur ?), kuingin ce…";32144;"1340807640033607680"
12/21/20 5:54 AM;"?????????";"Jangan Karena Alasan Covid-19, Warga Bangsa Dibuat Mainan.

Tidakkah Kalian Ingat, Siapakah Pencetus PSBB Yang Gak Jelas Itu?
Mikir!
??

#TangkapAnakPakLurah";141;"1340792658462089216"
12/21/20 4:05 AM;"3fh4eS";"@jokowi Pak Pres... Buatlah Kebijakan PSBB diperketat selama 2 minggu ini... sampai Awal Januari Tahun 2021, Mengalah selama 2 minggu... biar tidak semakin membludak orang yg terpapar Covid. Jangan sampai jadi Boomerang Pak... klo anda buat aturan pasti WAJIB di ikuti seluruh rakyat...";0;"1340765307313352704"
12/21/20 12:03 AM;"PolsekMatraman Humas";"KEGIATAN TIM PEMBURU COVID 19 MELAKSANAKAN GIAT OPERASI BINA KARUNA JAYA DALAM RANGKA  PENCEGAHAN PENYEBARAN VIRUS COVID-19 / CORONA  DALAM MASA PEMBATASAN SOSIAL BERSKALA BESAR ( PSBB) DI WILAYAH KEC. MATRAMAN JAK-TIM https://t.co/7xIJi4hkN4";0;"1340704337664753664"
12/20/20 10:44 PM;"Imnot_u";"@salendra18 @jokowi Awal di minta utk karantina yg ada mini karantina psbb meledak psbb full terus piye ..covid di asia Indonesia tertinngi..";0;"1340684433582538752"
12/20/20 10:07 PM;"SitiNurLB";"@alienMbo Masjid Raya Banda Aceh. Depannya ada air mancur dan payung yg mekar saat menjelang sing hingga senja, kunci saat senja  malam hingga pagi. Februari 2020 belum ada PSBB terkait Covid-19 saya mengunjungi Masjid tsb.";0;"1340675219871002624"
12/20/20 9:26 PM;"? W ? ?";"Covid-19?
PSBB?
Libur akhir tahun dipotong?

Nggak usah liburan, bakar-bakar ikan aje di rumah.......";0;"1340664793644986371"
12/20/20 8:37 PM;"Ricko Putra";"@akuanak95595151 @Sepdhan1 @ChahrulIrawan Rem nya blong sampai gubwrnur dan wakil nya Positif covid. ? Anies Tarik Rem Darurat, PSBB Berlaku Lagi.. hahaha. Anies sdh buat 5x PSBB dan sekali Rem Darurat tapi kasus positif tertinggi yang mati juga tinggi..???? dasar #Dungu Pekok ente..? https://t.co/4O12MAmcwK";0;"1340652509082210304"
12/20/20 8:35 PM;"Sukardin Dhyno";"Angka Positif Covid-19 di Lebak Tembus 624 Kasus, DPRD: Kalau Melonjak Perpanjang PSBB https://t.co/vYFUb5iJiz";0;"1340652036589637633"
12/20/20 8:03 PM;"Yanuardy Chandra?? ??";"Gw mah gitu..selama masa transisi PSBB pasti klo narik ikutin anjuran Pemprov DKI.. Jaga jarak dan jgn berkumpul lebih 5 orang.. Main dirumah aja.. 

#StaySafe 
#dirumahaja 

Covid makin menggila euy.. ?? https://t.co/Kf6OrsFTq3";0;"1340643955151523840"
12/20/20 7:52 PM;"? ??";"Resiko kalo buka masker gak hanya covid-19 tapi nanti w disuruh nyapu jalanan dengan rompi bertulis 'pelanggar psbb' gak lucu kan masa istri kesejuta ncim ini disuruh nyapu jalanan dan sebagai istri yg baik kudu nurut kata suami 'gunakan masker'(masyaallah halu) #BTSARMY #JIMIN https://t.co/EXlguFNEXi";0;"1340641159962456068"
12/20/20 7:39 PM;"C?n†? ??";"RT @AmbiusA: @Markonah76 Mestinya dari kasus ?https://t.co/hJr9I9egYw sudh diperketat psbb & dilarang demo";1;"1340637993237766146"
12/20/20 7:29 PM;"bang Toyib";"@Markonah76 Mestinya dari kasus ?https://t.co/hJr9I9egYw sudh diperketat psbb & dilarang demo";1;"1340635309264961537"
12/20/20 7:13 PM;"kabar6";"Angka Positif Covid-19 di Lebak Tembus 624 Kasus, DPRD: Kalau Melonjak Perpanjang PSBB https://t.co/E60FdyCioi";0;"1340631304098906113"
12/20/20 5:05 PM;"SEAL TEAM SIX™";"Stlh stahun trkurung Pandemi Covid-19, akhir tahun 2020 in shaa Allah berakhir sangat bahagia: PSBB brkurang, ekonomi membaik, Sugik Nur dipenjara, Maheer dibui, Dajjal Besar rizieq shihab dikerangkeng, @ReflyHZ in shaa Allah, Munarman FPI juga. Damai Indonesiaku ????????";0;"1340599158453911552"
12/20/20 4:59 PM;"aNindya Eka";"@kompascom Hmm...coba patuhi protokol kesehatan yg ada...supaya angka covid menurun. Tidak ada lockdown/psbb. Ekonomi meningkat lagi....??";0;"1340597747322261504"
12/20/20 4:16 PM;"baso amir";"Sebelum pandemi Covid-19, biasanya saya beli gambang setiap Sabtu sepulang shalat Ashar. Grobaknya parkir di samping masjid, pedagangnya ikut shalat. Sejak PSBB I, seluruh pedagang dilarang masuk perumahan, termasuk pedagang abang gambang. https://t.co/FUiw6zGVUk";0;"1340586826126356482"
12/20/20 3:31 PM;"Sunarti";"RT @muhammadiyah: Selain silang kebijakan, pemerintah pusat kerapkali mengubah kebijakan secara mendadak seperti kasus pelonggaran PSBB hin…";9;"1340575440398811137"
12/20/20 3:13 PM;"Netizenmu";"RT muhammadiyah 'Selain silang kebijakan, pemerintah pusat kerapkali mengubah kebijakan secara mendadak seperti kasus pelonggaran PSBB hingga pembukaan sekolah yang berdampak pada kepercayaan masyarakat 
https://t.co/fMHD3tYtMo
#Muhammadiyah #Indonesia #Covid_19
@mucovid19'";0;"1340571009200623616"
12/20/20 2:30 PM;"Vincentius Hendra";"@Dwigu1 @UmamSyihabul @agungrosidie @fadhlanyazid @GunRomli Kerumunan di mana? Dilihat lagi undang-undangnya kalau penanganan covid itu di daerah. Di DKI, gabener jelas bilang PSBB diperpanjang melulu, katanya tarik rem darurat, eh gerombolannya sendiri yang kena ???";0;"1340560189489958912"
12/20/20 2:10 PM;"mas dee";"Muncul aturan anyar mergo sek ramene kabare covid. Mulai akeh psbb maneh , ngono biyen ldr suwe gak ketemu mok kirakne gak niat serius ..pahamo ndeloko situasiii cukk .. untung saiki wes jomblo ..amann";0;"1340555196326313984"
12/20/20 2:00 PM;"Muhammadiyah";"Selain silang kebijakan, pemerintah pusat kerapkali mengubah kebijakan secara mendadak seperti kasus pelonggaran PSBB hingga pembukaan sekolah yang berdampak pada kepercayaan masyarakat 
https://t.co/icNC8DT1Ir
#Muhammadiyah #Indonesia #Covid_19
@mucovid19";9;"1340552514345836544"
12/20/20 12:24 PM;"PolsekMatraman Humas";"*POLRES METRO JAKTIM*
  *POLSEK MATRAMAN*

*GIAT TIM PEMBURU COVID-19 19 DIPIMPIN PA PENGENDALI IPDA HADI BAGUS T KANIT PROVOST POLSEK MATRAMAN BESERTA ANGGOTA DAN UNSUR 3 PILAR MELAKSANAKAN PENDISIPLINAN PROTOKOL KESEHATAN KEPADA WARGA MASYARAKAT DI MASA PSBB https://t.co/RLfjnd0ioq";0;"1340528434645061635"
12/20/20 12:24 PM;"PolsekMatraman Humas";"GIAT TIM PEMBURU COVID-19  DIPIMPIN PA PENGENDALI IPDA HADI BAGUS T KANIT PROVOST POLSEK MATRAMAN BESERTA ANGGOTA DAN UNSUR 3 PILAR SERTA PETUGAS PAMDAL MELAKSANAKAN PENDISIPLINAN PROTOKOL KESEHATAN KEPADA WARGA MASYARAKAT DIMASA PEMBATASAN SOSIAL BERSKALA BESAR ( PSBB) https://t.co/MzHvoLosy8";0;"1340528432933847040"
12/20/20 12:24 PM;"PolsekMatraman Humas";"GIAT OPS YUSTISI OLEH TIM PEMBURU COVID-19 BERSAMA UNSUR TIGA PILAR  DIMASA PSBB DALAM RANGKA MEMUTUS MATA RANTAI PENULARAN VIRUS  COVID 19 DI SENTRA EKONOMI DI WILAYAH KECAMATAN MATRAMAN https://t.co/Qdc9wCTXAw";0;"1340528431272841217"
12/20/20 12:14 PM;"PolsekMatraman Humas";"GIAT TIM PEMBURU COVID-19 DIPIMPIN PA PENGENDALI IPDA HADI BAGUS T KANIT PROVOST POLSEK MATRAMAN   BESERTA ANGGOTA DAN UNSUR 3 PILAR MELAKSANAKAN PENDISIPLINAN PROTOKOL KESEHATAN KEPADA WARGA MASYARAKAT DIMASA PEMBATASAN SOSIAL BERSKALA BESAR ( PSBB) DI STASIUN KERETA API Pd JATI https://t.co/9gJJmUbyAA";0;"1340526051647078400"
12/20/20 11:41 AM;"Anti Janji PALSU";"RT @basoamir: Sukses China menangani Covid-19 krn 'sok-sokan' lockdown di Wuhan. Sementara Pemerintahan Presiden @jokowi 'sok-sokan' tidak…";2;"1340517683784163331"
12/20/20 11:38 AM;"baso amir";"Sukses China menangani Covid-19 krn 'sok-sokan' lockdown di Wuhan. Sementara Pemerintahan Presiden @jokowi 'sok-sokan' tidak lockdown, tetapi 'sok-sokan' PSBB dan polisinya memberlakukan UU Kekarantinaan Kesehatan, khusus untuk HRS. #TragediKemanusiaanKM50 https://t.co/sgiHcdgLuA";2;"1340516939752345601"
12/20/20 11:10 AM;"Tuit Jabar";"Cegah Penyebaran Covid dan Sosialisasi PSBB, Razia Prokes Dilakukan Sepanjang Malam di Kota Bandung";0;"1340509869120475137"
12/20/20 11:09 AM;"Cinta Antika";"Gubernur Khofifah menegaskan bhw dirinya tidk bakalan memberlakukan PSBB meskipun kasus terkonfirmasi positif Covid - 19 di Jawa Timur kmbali meningkat [ Gubernur Jawa Timur ]";0;"1340509586227228672"
12/20/20 11:08 AM;"Amaliina Nursafa";"Gubernur Khofifah mnolk memberlakukan PSBB walaupun Pasien Covid - 19 di Jatim melambung tajam ( Khofifah Indar Parawansa )";0;"1340509472699998208"
12/20/20 11:08 AM;"Fitri Madad";"Pasien Covid - 19 di Jatim melambung Tajam, Khofifah Tolak Berlakukan PSBB [ Gubernur Jatim ]";0;"1340509447370592256"
12/20/20 11:04 AM;"Diah Gita";"Gubernur Khofifah menegaskan bahwa dirinya tidak akan memberlakukan PSBB meskipun kasus terkonfirmasi positif Covid-19 di Jawa Timur kembali meningkat [ Gubernur Jawa Timur ]";0;"1340508378448027649"
12/20/20 11:04 AM;"Anaknya Ibu";"'Saya tidak akan menerapkan pembatasan sosial berskala besar (PSBB) meski kasus terkonfirmasi positif Covid-19 di Jawa Timur kembali meningkat' tegas Gubernur Khofifah ( Khofifah Gubernur Jawa Timur )";0;"1340508332562423808"
12/20/20 11:04 AM;"Gina Fadila";"Gubernur Khofifah menolak memberlakukan PSBB walaupun Pasien Covid-19 di Jatim melonjak tajam (Khofifah Indar Parawansa)";0;"1340508260734922753"
12/20/20 11:03 AM;"Intana Aisyah";"Pasien Covid-19 di Jatim Melonjak Tajam, Khofifah Tolak Berlakukan PSBB [ Gubernur Jatim ]";0;"1340508210290049025"
12/20/20 10:48 AM;"KelurahanKebonJeruk";"Kegiatan Ronda Covid-19 PSBB di Lingkungan Rw 001 Kelurahan Kebon Jeruk Jakarta Barat.
https://t.co/vS5RBOyabH

@aniesbaswedan 
@BangAriza 
@BeritaJakarta 
@DKIJakarta 
@kominfotikjb
@KecKebonJeruk 
@LAPOR1708 
@JSCLounge 
@SatpolPP_DKI 
@infojkt 
@jktinformasi https://t.co/DvX79sLdIP";0;"1340504319490027520"
12/20/20 10:40 AM;"Polsek Cilandak";"Tiga Pilar Cilandak Ops Yustisi Aman Nusa II PSBB Penegakan Prokes covid-19, di Jl. Andara Pondok Labu, Minggu (20-12-2020) (09.30) https://t.co/74LFfAZEmC";0;"1340502429452750848"
12/20/20 10:33 AM;"Polsek Cilandak";"Tiga Pilar Cilandak, Sabtu (19/12/2020) (22.20) Kapolsek Cilandak AKP M. Iskandarsyah S.I.K, pimp Ops Yustisi Aman Nusa II PSBB penegakan Prokes Covid-19 di Jl. Antasari Cipete Selatan https://t.co/hIXrS2O06T";0;"1340500643115462656"
12/20/20 10:24 AM;"Rah Utomo Bhakti";"RT @johnnydepp_ok: Di tengah Pandemi Covid-19 dan pemberlakuan PSBB. Bukan ke Polda yang menahan MRS, ke Istana.
 
Munarman tampak sendiria…";1;"1340498310314921984"
12/20/20 9:45 AM;"L-30F-14N";"Kira² Judul apa yg cocok kalau di buat Sinetron ya? 'Kasih Terpasung Covid-19' cocok nga? ?
Lumayan buat pesan moral PSBB lho...? https://t.co/mkLtEidAC5";0;"1340488519827898369"
12/20/20 9:42 AM;"fawin";"- Maret 
Hampir semua dibatalin gara' covid masuk indonesia dan btw ini sebelum ada psbb ataupun pemerintah mengharuskan menggunakan masker https://t.co/KjDZbLp5Io";0;"1340487793194090496"
12/20/20 5:49 AM;"Hamzah";"@__aliakbars__ Iya nih bandung psbb dan coblong salah satu tertinggi sampe hitam? DU ditutup tapi kemarin lewat dekte UNPAD dan rame luar biasa kayak biasa. Temenku ada yg kena COVID pula kasian";0;"1340429177707630592"
12/20/20 5:07 AM;"Depita Ashfia";"@hrdbacot dimulai pindah kerja ke tempat yg gak toxic lg, klrga besar alhamdulillah msh dijaga dr covid, selesain kuliah, bisa nyisihin duit buat invest, ikut kursus webinar ini itu pas psbb, and the last is bisa hajatan dgn minim biaya alias ga gelar pesta mevvah??";1;"1340418473822806016"
12/20/20 1:40 AM;"Acilla putri";"' sya bakalan mempertimbangkan formatnya agar Covid - 19 di Jatim bs terkendali , ' ucap Emil ketika ditanya, apakah bakalan diterapkan Pembatasan Sosial Berskala Besar ( PSBB ) [ Khofifah Indar Parawansa ]";0;"1340366536989556737"
12/20/20 1:40 AM;"Cinta Antika";"ketika ditanya, apakah bakalan diterapkan Pembatasan Sosial Berskala Besar ( PSBB ) , Emil mengaku bakalan mempertimbangkan formatnya agar Covid - 19 di Jatim bs terkendali. [ Gubernur Jawa Timur ]";0;"1340366473970085888"
12/20/20 1:35 AM;"DuhPusing Palagw";"'Saya akan mempertimbangkan formatnya agar Covid-19 di Jatim bisa terkendali,' ucap Emil Saat ditanya, apakah akan diterapkan Pembatasan Sosial Berskala Besar (PSBB) [Khofifah Indar Parawansa]";0;"1340365107054821376"
12/20/20 1:35 AM;"Diah Gita";"Saat ditanya, apakah akan diterapkan Pembatasan Sosial Berskala Besar (PSBB), Emil mengaku akan mempertimbangkan formatnya agar Covid-19 di Jatim bisa terkendali. [ Gubernur Jawa Timur ]";0;"1340365081796702210"
12/20/20 1:17 AM;"Jhonny Depp ok";"Di tengah Pandemi Covid-19 dan pemberlakuan PSBB. Bukan ke Polda yang menahan MRS, ke Istana.
 
Munarman tampak sendirian. Hanif Alatas menarik diri. Anies Baswedan dan Ridwan Kamil – yang memiliki kuasa menyebar duit lewat yayasan afilisasi PKS dan FPI -";1;"1340360603299315713"
12/20/20 1:08 AM;"Im Enny";"Kendalikan Covid - 19, Wakil Gubernur Emil Pertimbangkan PSBB di Zona Merah > > Khofifah Gubernur Jawa Timur";0;"1340358329705451521"
